agency,article_id,section,published_at,headline,url,sentiment_score,Aspect,effect_type,impact_type
thairath,2521198,economics,2022-10-09,บัตรสวัสดิการแห่งรัฐ ปี 2565 ขยายเวลาเปิดรับลงทะเบียนจนถึง 31 ต.ค. 2565,https://www.thairath.co.th/money/economics/thai_economics/2521198,0.65,มาตรการของรัฐ,Short-term,Positive
thairath,2522695,economics,2022-10-09,ข่าวดีชาวสวนปาล์มราคาตลาดโลกเริ่มมีแนวโน้มปรับตัวดีขึ้น,https://www.thairath.co.th/money/economics/thai_economics/2522695,0.65,ราคาน้ำมันเชื้อเพลิง,Short-term,Positive
thairath,2522708,personal_finance,2022-10-09,ลุยปั๊มสินเชื่อเต็มเหนี่ยว เอสเอ็มอีดีแบงก์ขอรัฐเพิ่มทุน 6 พันล้าน,https://www.thairath.co.th/money/personal_finance/financial_planning/2522708,0.75,มาตรการของรัฐ,Short-term,Positive
thairath,2522905,investment,2022-10-10,ราคาทองวันนี้ล่าสุด 10 ต.ค. 65 เปิดตลาดเช้าวันจันทร์ ราคาไม่เพิ่ม ไม่ลด,https://www.thairath.co.th/money/investment/gold/2522905,0.5,ราคาสินค้าเกษตร,Short-term,Neutral
thairath,2522993,economics,2022-10-10,เติมเงินผิดเบอร์ เติมเงินมือถือผิดค่าย ควรทำอย่างไร แนะวิธีขอเงินคืนไม่ยาก,https://www.thairath.co.th/money/economics/thai_economics/2522993,0.55,สังคม/ความมั่นคง,Short-term,Neutral
thairath,2522241,economics,2022-10-10,เตรียมรับเศรษฐกิจโลกถดถอย “กอบศักดิ์ ภูตระกูล” ชี้ไทยเผชิญปัญหาหนักหน่วง,https://www.thairath.co.th/money/economics/thai_economics/2522241,0.5,เศรษฐกิจไทย,Long-term,Neutral
thairath,2523130,investment,2022-10-10,"หุ้นไทยวันนี้ 10 ต.ค. 65 ปิดตลาดหุ้นเช้า ปรับลด 15.09 ดัชนีอยู่ที่ 1,564 จุด",https://www.thairath.co.th/money/investment/capital_market/2523130,0.35,เศรษฐกิจไทย,Short-term,Negative
thairath,2523088,investment,2022-10-10,SET ประกาศรายชื่อ 170 บริษัทจดทะเบียนในหุ้นยั่งยืน THSI ปี 65,https://www.thairath.co.th/money/investment/capital_market/2523088,0.65,เศรษฐกิจไทย,Long-term,Positive
thairath,2523243,personal_finance,2022-10-10,ออมสิน เตรียมปล่อยสินเชื่อ MyMo MyCredit ให้กู้เงินสูงสุด 3 หมื่นบาท,https://www.thairath.co.th/money/personal_finance/financial_planning/2523243,0.85,เศรษฐกิจไทย,Short-term,Positive
thairath,2523326,investment,2022-10-10,YLG มองทองคำระยะสั้นเป็นขาขึ้น หลังนักลงทุนรับรู้เรื่องเฟดขึ้นดอกเบี้ย,https://www.thairath.co.th/money/investment/gold/2523326,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,2523526,personal_finance,2022-10-10,"ธนาคารกลางอินเดีย เตรียมนำร่องทดสอบโครงการสกุลเงินดิจิทัล ""e-Rupee""",https://www.thairath.co.th/money/personal_finance/financial_planning/2523526,0.65,เศรษฐกิจโลก,Long-term,Positive
thairath,2523491,investment,2022-10-10,"หุ้นไทยวันนี้ 10 ต.ค. 65 ปิดตลาดหุ้นบ่าย ปรับลด 9.09 ดัชนีอยู่ที่ 1,570 จุด",https://www.thairath.co.th/money/investment/capital_market/2523491,0.35,เศรษฐกิจไทย,Short-term,Negative
thairath,2523588,economics,2022-10-10,ตรวจสอบสถานะบัตรสวัสดิการแห่งรัฐ 2565 แนะแนวทางแก้ไข ผู้ที่ติดตามคู่สมรสไม่ได้,https://www.thairath.co.th/money/economics/thai_economics/2523588,0.65,มาตรการของรัฐ,Short-term,Positive
thairath,2523561,investment,2022-10-10,กดดัน!!,https://www.thairath.co.th/money/investment/capital_market/2523561,0.35,เศรษฐกิจไทย,Short-term,Negative
thairath,2523111,economics,2022-10-10,Draugen ปีศาจแห่งท้องทะเล,https://www.thairath.co.th/money/economics/thai_economics/2523111,0.65,ราคาน้ำมันเชื้อเพลิง,Long-term,Positive
thairath,2523730,economics,2022-10-10,ททท.ฝันรายได้ 3 แสนล้านบาท มั่นใจได้ตามเป้าหมาย,https://www.thairath.co.th/money/economics/thai_economics/2523730,0.75,เศรษฐกิจไทย,Short-term,Positive
thairath,2523745,economics,2022-10-11,สศช.เกาะติดเศรษฐกิจโลกถดถอย,https://www.thairath.co.th/money/economics/thai_economics/2523745,0.55,เศรษฐกิจโลก,Long-term,Neutral
thairath,2523746,economics,2022-10-11,ชง ครม.ลงทุน 2 โครงการยักษ์ วงเงินกว่า 3.3 แสนล้านบาท,https://www.thairath.co.th/money/economics/thai_economics/2523746,0.75,เศรษฐกิจไทย,Long-term,Positive
thairath,2519711,economics,2022-10-11,ปล่อยสินเชื่อ-พักชำระหนี้ รวมมาตรการธนาคาร ช่วยลูกหนี้ถูกน้ำท่วม,https://www.thairath.co.th/money/economics/thai_economics/2519711,0.65,มาตรการของรัฐ,Short-term,Positive
thairath,2523748,economics,2022-10-11,ไล่ล่าแก๊งหลอกลงทุนออนไลน์ ดีอีเอสจับมือ ก.ล.ต.ตั้งทีมป้องกัน-ปราบ,https://www.thairath.co.th/money/economics/thai_economics/2523748,0.65,มาตรการของรัฐ,Short-term,Positive
thairath,2523555,economics,2022-10-11,ค่าเงินผันผวน การเปลี่ยนแปลงนโยบายรัฐบาล เป็นปัจจัยเสี่ยงที่ต้องเฝ้าระวัง,https://www.thairath.co.th/money/economics/thai_economics/2523555,0.35,เศรษฐกิจโลก,Short-term,Negative
thairath,2523828,investment,2022-10-11,"ราคาทองวันนี้ล่าสุด 11 ต.ค. 65 เปิดตลาดเช้า ""ทองรูปพรรณ"" ขายบาทละ 30,550",https://www.thairath.co.th/money/investment/gold/2523828,0.55,ราคาสินค้าเกษตร,Short-term,Neutral
thairath,2523955,personal_finance,2022-10-11,Coinbase ยักษ์ใหญ่คริปโต ได้ใบอนุญาต Digital Payment Token ในสิงคโปร์,https://www.thairath.co.th/money/personal_finance/financial_planning/2523955,0.75,เศรษฐกิจโลก,Long-term,Positive
thairath,2524051,investment,2022-10-11,"หุ้นไทยวันนี้ 11 ต.ค. 65 ปิดตลาดหุ้นเช้า ปรับลด 3.50 ดัชนีอยู่ที่ 1,567 จุด",https://www.thairath.co.th/money/investment/capital_market/2524051,0.3,เศรษฐกิจไทย,Short-term,Negative
thairath,2524083,economics,2022-10-11,"เปิดให้ผู้มีรายได้น้อย จองอาคารเช่าใหม่ 6 ทำเล ค่าเช่าเริ่มต้น 1,400 บาท/เดือน",https://www.thairath.co.th/money/economics/thai_economics/2524083,0.75,สังคม/ความมั่นคง,Short-term,Positive
thairath,2524191,investment,2022-10-11,GBS แนะจับตาตัวเลขสำคัญทางเศรษฐกิจ คาดผลประกอบการหุ้นแบงก์จะออกมาดี,https://www.thairath.co.th/money/investment/capital_market/2524191,0.65,เศรษฐกิจไทย,Short-term,Positive
thairath,2524236,personal_finance,2022-10-11,ออมสินเตรียมคลอดสินเชื่อที่ดิน รับจำนอง ขายฝาก ไม่ตรวจเครดิตบูโร ไม่ใช้คนค้ำ,https://www.thairath.co.th/money/personal_finance/financial_planning/2524236,0.65,มาตรการของรัฐ,Short-term,Positive
thairath,2524363,investment,2022-10-11,"หุ้นไทยวันนี้ 11 ต.ค. 65 ปิดตลาดหุ้นบ่าย ปรับลด 7.89 ดัชนีอยู่ที่ 1,562 จุด",https://www.thairath.co.th/money/investment/capital_market/2524363,0.25,เศรษฐกิจไทย,Short-term,Negative
thairath,2524433,economics,2022-10-11,เมตาเวิร์สกระแสตกจริงหรือ หลัง DappRadar รายงานยอดผู้ใช้ต่อวันของ 2 แพลตฟอร์มดัง,https://www.thairath.co.th/money/economics/thai_economics/2524433,0.35,เศรษฐกิจโลก,Short-term,Negative
thairath,2524581,investment,2022-10-11,BBL–KBANK–KTB –SCB!!,https://www.thairath.co.th/money/investment/capital_market/2524581,0.35,เศรษฐกิจไทย,Short-term,Negative
